Time,event_id,event_type,abstract,safety,event_narrative
1/30/1995,376,Exploration Systems," The Galileo spacecraft sustained water damage when its environmentally controlled shipping container was left open at the launch facility, allowing humid air to enter throughout a holiday weekend. Controlled environment containers should have continuously visible indicating recorders including an alarm feature. Novel operational modes require hazard analysis. ",TRUE," If the humidity inside the transporter had been monitored, the super saturation condition produced by 70 degree room air entering the 50 degree transporter environment would have been detected early and negligible damage to the spacecraft would have occurred. "
1/25/1995,372,Exploration Systems," A JPL built balloon gondola free-fell from an altitude of 102,000 feet, destroying the payload. The gondola attachment fixture was designed to the requirements of the National Scientific Balloon Facility (NSBF), but the requirements were insufficient. 

     The failure showed that FMECA analysis of flight hardware design is necessary to prevent excessive risk to high cost equipment. The hardware interface design requirements of a non-JPL organization may not be sufficient to safeguard JPL flight equipment.  
     ",TRUE," Failure to conduct a Failure Mode Effects and Criticality Analysis (FMECA) of flight hardware design can result in excessive risk to high cost equipment.  

        Hardware interface design requirements of a non-JPL organization may not be sufficient to safeguard JPL flight equipment.  
      "
1/25/1995,375,Exploration Systems," Viking adopted a simple single-number criterion for managing the risk in selecting &ldquo;optimum&rdquo; downlink science data rates, and used it consistently in sequence planning. Formal adoption by the project of a clear and consistent set of telecom link criteria is an effective strategy for risk management of varying telecom performance. ",TRUE, Formal adoption by the project of a clear and consistent set of telecom link criteria is an effective strategy for risk management of varying telecom performance. 
1/25/1995,373,Exploration Systems," A bad weld in the cathode support structure of a Traveling Wave Tube Amplifier was postulated as the failure mode for degradation of the Mariner '71 downlink signal level. 

     Adequately monitor the parts screening methods as well as contractor-specified manufacturing processes and test procedures, and improve contingency planning for the mission operations phase.  
     ",TRUE,"Contractor quality assurance programs and process controls may not be adequate for providing flight components capable of meeting mission requirements.  

        Potential partial failure modes during the mission operations phase require contingency planning.  
      "
1/25/1995,374,Exploration Systems," Because the MVM '73 project went to a degraded telemetry mode after failure of an onboard tape recorder, the project had to use DSN arraying schemes to provide higher mission telemetry data rates. The project and the DSN must foresee and plan the use of complex and previously unused capabilities sufficiently in advance to allow the proper analysis and configuration testing to be completed. ",TRUE, The use of DSN arraying schemes can provide higher mission telemetry data rates than might otherwise have been possible. 
1/24/1995,369,Exploration Systems,,TRUE," A continuous software looping operation, or ""deadly embrace"", can occur undetected in the flight software. "
1/24/1995,370,Exploration Systems," A power supply failure in the Drop Dynamics Module may not have occurred if the payload had been designed to JPL D-1489, &ldquo;Payload Classification Product Assurance Provisions.&rdquo; Design and test to standards consistent with the class of payload. 

     This lesson is probably obsolete as D-1489 has been withdrawn and there are no longer payload classes.  
     ",TRUE, Experiences such as the DDM power supply failure reinforce the need for design and testing to standards consistent with the class of payload. 
1/24/1995,371,Exploration Systems," The SEASAT Spacecraft failed in orbit due to arcing between adjacent slip ring brush assemblies. It was discovered that the Agena bus had been substantially modified, but were treated as a heritage design not requiring requalification. Plans should be made early in the project to fully evaluate the heritage of previously used equipment. When conducting a FMECA on electrical components, electrical short failure modes should be considered. ",TRUE," ""Heritage"" hardware designs, previously flown on prior missions, can still contain design errors.  

        Consideration of electrical shorts as a potential failure mode during FMECA of the power system is of critical importance.  
      "
1/13/1995,367,Exploration Systems, A Voyager post-fire squib short resulted in anomalous spacecraft telemetry signals. Design initiation and sensing circuits to prevent sneak paths. Recognize post-fire squib shorts as a &ldquo;normal&rdquo; occurrence to be taken into consideration when designing squib activation or sensing circuits. ,TRUE, Post-fire squib shorts can result in anomalous spacecraft telemetry signals. 
1/13/1995,368,Exploration Systems," Galileo: The spare Galileo high gain antenna was damaged during modal, acoustic, and pyro shock testing, resulting in the revocation of the flight qualification of the spare. Be cautious of informal environmental testing to validate analytical models; it is typically conducted without the strict test controls and unambiguous assignment of responsibility that are required for testing of flight subsystems and spacecraft. ",TRUE, Informal environmental testing to validate analytical models is typically conducted without the strict test controls and unambiguous assignment of responsibility that are required for testing of flight subsystems and spacecraft. The use of flight or flight spare hardware as aids in developmental testing can result in increased risk to mission critical hardware. 
1/13/1995,366,Exploration Systems, IRAS posed new challenges to contamination control due to the extremely low temperatures (3 degrees Kelvin) required to achieve successful low noise infrared signal detector operation in the focal plane assembly. The elaborate contamination control precautions listed in the lesson were believed critical to mission success. ,TRUE," When spacecraft design requires extremely low temperatures to achieve successful operation, elaborate contamination control precautions are critical to mission success. "
12/22/1994,365,Exploration Systems, The system and end-to-end testing programs for the SEASAT synthetic aperture radar were impacted by schedule and cost constraints that contributed to failure to meet the primary mission objective. The development organization and the project should understand the consequences of an inadequate test program. The risks associated with any reduction of testing should be clearly documented and communicated to the project. ,TRUE," The testing phases of a project, both system and end-to-end, are usually impacted by both schedule and cost constraints, which may affect system performance or reliability. "
12/22/1994,363,Exploration Systems," Four days before scheduled launch, routine tests on both Viking Orbiter receivers showed degraded performance. These results were believed to have been influenced by the test environment. When designing system and subsystem tests one should carefully consider the environment and its possible effects on the test results. ",TRUE," Environments can significantly influence hardware testing, resulting in degraded performance. "
12/22/1994,364,Exploration Systems," Galileo design optimizations over the years exacerbated interactions between spacecraft power and the propellant tanks. During the cruise phase, high power and heat dissipation near the propellant tanks combined with an enhanced tank load to increase the tank pressure. 

     A thorough analysis should be conducted before changes are made to one or more of the flight project elements that occur late in the development cycle or well into the test program.  
     ",TRUE," Design of the various elements of a flight project (trajectories, science, mission operations, spacecraft design, spacecraft integration and test, etc.) is usually conducted in parallel. Although the designs are not conducted independently, there are always subtle but significant interactions which can occur within one of the elements or between several elements. "
12/13/1994,356,Exploration Systems," A failure shortly after launch in the honeycomb shroud (nose cone) structure, due to a lack of proper venting, caused Mariner '64 mission failure. Analyze the pressure profiles that the honeycomb structure will be exposed to, and assure adequate venting under worst case environment conditions. ",TRUE," Internal pressures within honeycomb structures, in adverse environmental conditions, can build to a point sufficient to cause break up of spacecraft components. "
12/13/1994,357,Exploration Systems," During the process of cleaning the Galileo slip rings, the PCA cleaning fluid obtained from JPL stores was found to contain chemical and particulate contaminants. When cleaning critical spacecraft components, the cleaning fluid should be carefully checked, not just visually, for chemical and particulate contaminants prior to use. ",TRUE," Cleaning fluid, obtained from approved sources and assumed to be ""pure"", may in fact contain chemical and/or particulate contaminants. "
12/13/1994,358,Exploration Systems," A jitter in the solar array drive control loop during Venus mapping operations was caused by a deficiency, at oblique sun angles, in the algorithm that is used in Flight Software (FSW) to determine whether a solar panel position correction is required. Conduct thorough reviews to verify math models of hardware and to understand the implications of simplification of math models on performance in flight. Use finer resolution display scales to identify subtle instabilities. ",TRUE, Stability analyses for all geometries are an important part of attitude control hardware and software development and testing. 
12/12/1994,355,Exploration Systems, The Galileo Photopolarimeter Radiometer subsystem cover was damaged on three separate occasions during assembly and test operations. Design all external areas of spacecraft flight hardware with consideration for assembly and handling operations: avoid sharp or pointed corners. Conduct physical surveys to identify hardware that is susceptible to handling damage. ,TRUE," When external areas of spacecraft flight hardware are not designed with regard for assembly and test operations, protective guards and other procedural safeguards can be inadequate to prevent damage to delicate hardware. "
12/9/1994,354,Exploration Systems," The ATMOS instrument suffered damage to its optical system as a result of excess humidity due to a climate control failure. Provide indicators and alarms for environmentally sensitive hardware, and ensure that adequate safeguards are in place. ",TRUE," Failure of environmental control systems, especially when no fail-safe alarms have been incorporated into the system, can result in significant degradation of environmentally sensitive flight hardware. "
12/9/1994,353,Exploration Systems," During a recalibration test of the Galileo NIMS flight instrument in a subsystem vacuum chamber, a facility failure subjected it to subjected to a temperature below its qualification limits. Subsystem facilities must be critically examined for the probability of any failure modes which may subject flight hardware to out-of-specification environments. Specification limits should be alarmed, and there should be straightforward safing procedures available to the operator. ",TRUE," Environmental test chambers are subject to several hazards not familiar to most practicing engineers and technicians. Cryogenics, vacuum systems, and thermal control systems all have serious potential safety risks if wrong materials, parts, or assembly techniques are used. Once incorporated, these improper elements may perform well for indefinite periods before bursting, leaking, or otherwise failing. They look ok, they work ok, but they aren't ok. "
12/8/1994,352,Exploration Systems," During thermal-vacuum testing of Wide-Field/Planetary Camera, the sensitivity of the charge coupled device detectors decreased due to contamination. It was concluded that the standard criteria for the selection of organic and inorganic materials and associated processes with respect to outgassing are not acceptable with a new class of instruments. Each project with contamination-susceptible instruments should specify design criteria and should use decontamination procedures consistent with instrument-sensitivity objectives and project resources. ",TRUE, The standard criteria for the selection of organic and inorganic materials and associated processes with respect to outgassing are not acceptable with a new class of instruments -- those having susceptible optics and sensors operating at cold temperatures. 
12/1/1994,841,Aeronautics Research,,FALSE," Availability estimation is a valuable design aid and assessment tool for any system whose operating profile allows for repair of failed units or components. These systems include those that operate on earth such as control centers, system test facilities, or flight simulation systems/facilities. Applying availability prediction and analysis techniques is also an extremely valuable process for guiding the development of maintenance concepts and requirements. "
12/1/1994,891,Aeronautics Research,,FALSE," RCM is the best approach to developing the preventive maintenance program for a new system. It provides a step-by-step approach, prioritizes preventive maintenance tasks, and optimizes the repair cost. "
12/1/1994,883,Aeronautics Research,,FALSE, An existing FCW system is tapped into to provide the heat exchange medium used for conditioning the hypergolic propellants to the acceptable limits for loading the Space Shuttle tanks. This eliminated a Freon conditioning unit that was previously installed at each propellant storage area thereby eliminating the associated operating and maintenance expenses. 
12/1/1994,881,Aeronautics Research,,FALSE," Fiber optics can enhance the transmission quality, capacity, and safety environment of the system. The system designer should carefully weight the pros and cons of fiber optics vs. copper, microwave, or satellite for the transmission medium. Optical fiber, if cabled and installed properly, will last for years without any preventive maintenance. Reliability of optical cable is very good, and will enhance system availability, minimize downtime for maintenance, and reduce repair costs. "
12/1/1994,879,Aeronautics Research,,FALSE, This technique is included in the Space Shuttle Ground Support Equipment General Design Requirements. Utilization of this technique can help prevent failures to other equipment and unnecessary downtime. 
12/1/1994,882,Aeronautics Research,,FALSE," Rotating equipment (i.e., pumps, motors, compressors) are sensitive to the alignment to each other and to the smallest of changes due to operating conditions. Proper alignment is the largest factor in determining the life of bearings, seals and couplings. Even ""flexible"" couplings fail to completely absorb the additional stresses caused by misalignment. Misalignment causes these crucial components to become overloaded and break down prematurely, especially when operating at high speed. More conventional methods, such as using feeler gages and dial indicators are too inaccurate and require a complicated, time consuming alignment process. "
12/1/1994,880,Aeronautics Research,,FALSE," Variable frequency drive systems are installed at the Shuttle launch pads at KSC. The system allows for a direct coupling between the main propulsion system liquid oxygen pump and drive motor. This eliminates the motor clutch system, a high maintenance item, and gaseous nitrogen lines used to purge the clutch system. "
12/1/1994,878,Exploration Systems,,FALSE," During the Space Shuttle launch countdown, various computers and multilogic Command Control Units (CCUs) aboard the Orbiter await data feeds from Control Centers at both Kennedy and Johnson Space Centers. These CCUs activate Orbiter sensors that provide the launch team with vital data such as temperature and pressure readings. In addition to data, voice communications from JSC are transmitted directly to the Orbiter Flight Crew. 

     The S-Band Monitoring System provides verification that these signals arrive at the launch pad error-free. It also provides the means to pinpoint the source of any errors, should they occur. "
12/1/1994,870,Aeronautics Research,,FALSE, Maintenance effort and system downtime will be reduced by the implementation of this practice. 
12/1/1994,890,Aeronautics Research,,FALSE," Failure to design-in and build-in reliability measures that have been found to create successful operation of the SSME HPOTP could result in less than nominal performance, loss of mission objectives, loss of the vehicle, or loss of life. More likely, subtle inactions or inattention to detail could cause lifetime of the turbopump to be reduced due to the discovery of flaws upon inspection and/or disassembly. "
12/1/1994,839,Aeronautics Research,,FALSE," Operating in such a critical environment as outer space, astronauts' lives and mission success are dependent on the integrity of a system. Since time and resources are limited, the sooner failures can be accurately detected and a failed system repaired and recovered, the more likely crew survival rate and mission success are to be improved. "
12/1/1994,838,Aeronautics Research,,FALSE," Because of increases in the size and complexity of software products, software maintenance tasks have become increasingly more difficult. Software maintenance should not be a design afterthought; it should be possible for software maintainers to enhance the product without tearing down and rebuilding the majority of code. "
12/1/1994,837,Aeronautics Research,,FALSE, The reliability of a system's BIT can be determined in part by the number of false alarms it experiences. If the BIT can not accurately identify and report the occurrence of failures then the test has failed its mission. Testability must be treated with the same level of importance as other design disciplines. BIT reliability must be considered just as critical as any other performance requirement. A system cannot perform its mission if its components are constantly being removed for false maintenance. 
12/1/1994,836,Aeronautics Research,,FALSE," Through the past decade of maintaining the SRB by refurbishing the structures and components, MSFC and its contractors have developed and implemented successful refurbishment specifications and procedures that have proven their effectiveness. For example, failure to adhere to the proven practice of refurbishing recovered hardware from salt water impact can result in unacceptable performance, scrapping of otherwise usable hardware, expenditure of unnecessary resources, and possible schedule delays. "
12/1/1994,835,Aeronautics Research,,FALSE," Maintainability requirements for programs that require ground and/or in-space maintenance and anomaly resolution have to be established early in the program to be cost effective. Lack of management support to properly fund maintainability activities up-front can result in increased program risk. Including maintainability in the design process will greatly reduce the number of operational problems associated with system maintenance, improve the availability of the system, and reduce program costs. "
12/1/1994,834,Aeronautics Research,,FALSE, Proper EVA design consists of working early and closely with the astronaut(s). Tasks and operations that are desired by the payload/system need to be reviewed early by the crew to ensure that the design is directed toward ease of EVA operability and maintainability. This will increase the probability of EVA mission success. 
12/1/1994,833,Aeronautics Research,,FALSE," Equipment and crew interface testing in a simulated weightless environment at an early development stage in NASA programs is an accurate means of assessing hardware and tool design features and determining crew capabilities and requirements. While other forms of weightlessness simulations (e.g., parabolic flight, motion base, and computer models) have proven effective in specific applications, underwater simulations have proven particularly beneficial in hardware development, crew/hardware interface design, and operations planning, since they can accommodate a large worksite volume and extended test times. "
12/1/1994,832,Exploration Systems,,FALSE," SRB refurbishment operations at KSC have resulted in the successful robotic insulation removal and application of 68 SRB aft skirts and other SRB elements. The facility schematic depicted in the description shows the SRB aft skirt in its most environmentally critical operation, insulation removal. This facility has been in operation for 5 years and, under routine maintenance, has been operational since its inception. Similar reliable operation has been experienced in the robotic application of insulation. "
12/1/1994,831,Aeronautics Research,,FALSE, Decisions by program management to establish maintainability requirements early in the program will provide design impetus towards a system with higher operational availability at lower operational costs. Lower downtime and less complicated maintenance actions will be needed when maintenance is required. 
12/1/1994,830,Aeronautics Research,,FALSE," Detection of anomalous behavior is critical during the operation of the Space Shuttle Main Engine (SSME). Increasing the detectability of failures during the steady-state operation of the SSME will minimize the likelihood of costly engine damage and maintenance. The average power signal algorithm is superior to the time series algorithm because more parameters contribute to the first simultaneous failure indication times. This increases the agreement between several parameters, thus increasing the likelihood that an engine anomaly has occurred. This method also reduces the number of false failure indications that can prematurely shut down the engine during testing or operation. "
12/1/1994,829,Aeronautics Research,,FALSE," The development of the Space Station and other space systems (i.e., Space Station payloads and experiments) requiring long-term maintenance support dictates maintenance planning with emphasis on an understanding of the level of support required over a given period of time. The program is written specifically for analyzing availability, life cycle cost, and resource scheduling. A combination of exponential and Weibull probability distribution functions are used to model component failures, and ACARA schedules component replacement to achieve optimum system performance. The scheduling will comply with any constraints on component production, resupply vehicle capacity, on-site spares, crew manpower and equipment. "
12/1/1994,724,Aeronautics Research,,FALSE," The need to identify quantity, cost, types of spares, and related servicing techniques required to sustain a space system mission capability is a prime driver in developing maintainability requirements for a space system at the onset of its design. A system maintenance concept should be developed to define the basis for establishing maintainability requirements and to support design in the system conceptual phase. The maintenance concept provides the practical basis for design, layout, and packaging of the system and its equipment. The number of problems associated with product support and maintenance of space systems can be reduced, if not eliminated, by applying the principles prescribed in the system's maintenance concept. "
12/1/1994,855,Aeronautics Research,,FALSE, System gas must be conditioned before it is allowed to enter a new system. Installing filters immediately upstream of interfaces achieves this objective and also reduces dirt and water contamination that can interfere with component and system operation. 
12/1/1994,849,Aeronautics Research,,FALSE," Predictive maintenance is a technique which checks the ""health"" of an item while it is operating using one or more sophisticated tools. The capabilities for predictive maintenance exists because of the availability of desktop computers, and the increased sophistication of equipment monitoring instruments. Too much or too little maintenance is avoided because the equipment is monitored on a regular basis providing trend data that can be used to project probable machine alarm dates. According to the Electric Power Research Institute (EPRI), the annual maintenance cost of such a program is reduced by 50% or more to between $7 and $9 per horsepower. "
12/1/1994,848,Aeronautics Research,,FALSE," While this practice may seem to be one that would routinely be found in a maintenance program, in reality that's not so. All too often it is assumed that a new part is not only serviceable, but that it also meets the specification requirements as advertised. However, due to process variables, inspection techniques, and even fraud, this is not always the case. Example: in February 1992 KSC was alerted by NASA HQ/Code QR that the Nuclear Regulatory Commission working with the Inspector General was issuing a GIDEP/Alert on suspect circuit breakers. The situation described that a particular vendor took used circuit breakers from various manufacturers, refurbished the exterior only, falsified circuit breaker data and sold them as new components. These breakers had experienced premature trip, failure to trip (some breakers were not of proper amperage, i.e., mislabeled), and some had exploded. Had KSC not had practice GP-1002, ""Maintenance and Test Criteria for Circuit Breakers,""
        in place, suspect circuit breakers could have easily been introduced into KSC's GSE and Facility equipment supporting the Space Shuttle Program. A maintenance program that provides for testing of circuit breakers prior to or upon installation will eliminate these types of failures. "
12/1/1994,847,Aeronautics Research,,FALSE," The testing provides cost savings thru detection of leaks in air/fluid systems that are not normally audible. Compressors and fluid pumps may run at above normal requirements to make up for the loss caused by leaks creating unnecessary costs to power the equipment. Bearing problems can be evaluated over a period of time to detect progressive wear by changes in the ultrasound intensity level, thus protecting the bearing from sudden failure. Testing of electrical systems for sounds of arcing is easily accomplished enabling loose connections and openings to be found. Ultrasound testing is one of the least complex and less expensive maintenance detection methods, requiring a hand held detector and associated meter. "
12/1/1994,846,Aeronautics Research,,FALSE," Ferrography is a wear particle analysis utilizing diagnostic and predictive techniques to evaluate the on-line condition of interacting lubricated or fluid powered parts or components. The use of Ferrography to evaluate a system's condition is to avoid time-consuming and potentially damaging hardware teardown and other destructive or interfering inspections. Ferrography can analyze a system's fluid to determine the type of wear it is experiencing; and, hence, predict the type of system failure and when the failure may occur. Ferrography can provide an established and easily performed inspection method for determining the health of a system and providing an early failure detection method. "
12/1/1994,845,Aeronautics Research,,FALSE," Predictive maintenance is a condition driven preventive maintenance program. Instead of relying on industrial average-life statistics to schedule maintenance activities, predictive maintenance uses direct monitoring of the mechanical condition, system efficiency, and other indicators to determine the most efficient time to service a piece of machinery. Since mechanical systems or machines account for the majority of equipment, vibration monitoring is generally the key component of most predictive maintenance programs because it can provide the greatest benefits. Also, equipment down time is not required for vibration analysis to occur. "
12/1/1994,844,Aeronautics Research,,FALSE," Color coding of the piping systems provides accurate and immediate visual and written identification of the contents within the pipe. This will provide greater safety and lessen the chances of confusion when working within an area with numerous piping systems. The markings on the outside of the pipe show content in color code, the flow direction, pressures and name of contents (See Figure 1). "
12/1/1994,843,Aeronautics Research,,FALSE," Digital potentiometers should be considered in new design or major redesign of electronic systems where comprehensive system control, monitoring, configuration and calibration functions are desired (both locally and remotely). Standard devices (electromechanical potentiometers) are limited to manual control. System analysis will reveal strategic points for the inclusion of digital potentiometers to maximize utilization of their remote capabilities and superior noise characteristics. Substitution of standard variable resistance devices with digital potentiometer based circuits will result in enhanced capabilities while yielding reduced maintenance resource impact. "
12/1/1994,842,Aeronautics Research,,FALSE, Maintenance effort and system downtime will be reduced by the implementation of common charge points for lubrication systems on mechnical ground support equipment. 
11/14/1994,351,Aeronautics Research," During confidence testing of the MBB Galileo Ten Newton (N) Engine at MBB in November 1988, rapid increases in combustion chamber temperature (&ldquo;hot starts&rdquo;) were sometimes observed immediately after ignition of the engine. Examination of test data from the previous flight engine acceptance tests showed evidence of hot starts, but JPL had not witnessed these earlier tests. 

     The lesson recommends several measures to assure that rocket engine development and qualification test instrumentation and test documentation are sufficient to detect and diagnose combustion instabilities.  
     ",TRUE,"Lack of appropriate rocket engine development and qualification test instrumentation and test documentation can result in failure to detect and diagnose combustion instabilities.  

        Bubbles saturated in the propellant can be a contributing factor to triggering rocket engine combustion instability.  
      "
11/14/1994,1604,Aeronautics Research," The F-18 High Alpha Research Vehicle has proven to be a useful research tool with many unique capabilities. Many of these capabilities are to assist in characterizing flight at high angles of attack, while some provide significant research in their own right. Of these, the thrust vectoring system, the unique ability to rapidly reprogram flight controls, the reprogrammable mission computer, and a reprogrammable On-Board-Excitation-System have allowed an increased utility and versatility of the research conducted. Because of this multi-faceted approach to research in the high angle of attack regime, the capabilities of the F-18 High Alpha Research Vehicle were designed to cover as many high alpha technology bases as the program would allow. These included aerodynamics, controls, handling qualities, structures, instrumentation, flight avionics systems, and propulsion. To achieve these goals, new capabilities were developed to enable this research to occur some were outstandingly successful; others were not.  
     ",TRUE," 1. Use of an all-inclusive steering committee of all the stakeholders was an outstanding asset to the execution of the program. Being all inclusive meant all voices were heard, and even when unanimous decisions were not reachable, consensus was achieved, which maintained long term viability of the program and the project. Frequent communication was essential for this to happen within the steering committee.  
      
    2. Insufficient systems approach to the facilities, equipment, and planning occurred. Despite having extensive experience within the team with systems engineering, insufficient excess capacity was designed into the system because the entire lifecycle was not understood at inception. Requirements creep resulted in taking additional time, effort, and energy to incorporate research which was not mature at the start of the design.  
      
    3. Careful attention to risk management, both programmatic and technical, was a valuable asset in every phase of the program. In particular, sensitivity to the aircraft systems was paramount.  
      
    3a. In one instance, the aircraft's flight control computers failed to pass the Built-In Test on several occasions during the Day-of-Flight checks before passing the Built-In Test. As the pilot and crew continued the preparation for flight, several engineers in the control room stopped, took stock of the situation, and decided to cancel the mission until the reason for the failures was understood for the aircraft not passing the Built-In Test.  
      
    3b. In another instance, the Spin Recovery System (spin parachute) was reinstalled on the aircraft. The convention at that time was to fire the chute system from a benign flight condition as a system test. In most spin parachute systems, there is a small (but finite) potential for loss of the aircraft if the chute cannot be jettisoned. In the case of the F-18 HARV, the project team decided to fire the chute on the ground in a high-speed taxi test only (this was done twice) and to NOT fire the system in-flight as a system test. This reduced the risk exposure to the aircraft and flight crew, while still testing the system in a representative environment. It should be noted that two other high angle of attack programs decided to fire the spin parachute in-flight as a system test (X-29A and X-31A).  
      
    3c. As well as making careful estimates for improvements and changes, be sure to define, well in advance and with careful planning, the deletion of specific envelope expansion hardware (or safety hardware). This needs to be carefully coordinated as part of the continuing airworthiness and flight safety process. In the case of the F-18 HARV, after the envelope expansion was complete, the need for the spin recovery system and the emergency power systems (battery back-ups, another system that was tested and demonstrated in ground tests) could have been removed from the aircraft. A current example might be the Fight Termination System onboard a UAV, or a system augmentation of the Flight Termination System.  
      
    4. Testing, both ground and flight, always uncovers deficiencies and contingencies that need to be planned in. This is true in the integration phase, but also (and in particular with one-of-a-kind research systems) in the flight phase. One aspect of this was the use of carrying extra flight cards in the briefed cards for a mission. Even though we knew we could not achieve all the test points, excess cards were always carried. If one piece of instrumentation failed during a mission, then other cards could be substituted and a full mission could be flown. Up to 140% of a mission's cards would be carried on every mission. Having these contingencies in mind during planning is useful as well. If a particular flight control load developed unforeseen problems, a previous load (for which lower priority test points are still waiting to be flown) can be reloaded and lower priority missions continue while the unforeseen difficulties are resolved. The ground testing of the system wa greatly streamlined by the presence of the Hardware-in-the-Loop simulation residing at Dryden. The hardware simulation, being co-located with the aircraft and the research team, minimized impacts to the schedule.  
      
    5. Use of a Class B envelope for Class B software (flight control laws) is very useful. However, careful attention needs to be paid to the corners of the Class B envelope to assure that, truly, the envelope is Class B. In particular, the lower right corner (for static structural loads) and the upper right corner (for flutter), and the upper left corner (for aeroservoelastics). Class B software is quickly reconfigurable, and flexible.  
      
      
     "
11/11/1994,350,Aeronautics Research," After Galileo completed its second Earth flyby, communication signal levels received on Earth decreased and fluctuated unexpectedly. The cause was determined to be interference that was not detected during test because the test article was not consistent with the orbiter telecommunications functional requirements document. 

     Recommendations involved use of concurrent engineering, verification of requirements compliance, updating of requirements documents based on hardware ECR's, post test evaluation of non-flight like characteristics, and assuring that hardware used for functional testing properly simulates the characteristics of the flight hardware.  
     ",TRUE," Approval of hardware Engineering Change Requests (ECR's) which conflict with functional requirements documents, without concurrently updating the requirements documents, can result in subsystem functional testing which does not adequately simulate the characteristics of the flight hardware. "
11/4/1994,362,Aeronautics Research," Loss of Magellan telemetry data was traced to moisture contamination due to a subcontractor's failure to use dry gas in the repackaging of an operational amplifier. Recommendations involve use of fault tree analysis, appropriate component screening and qualification, minimizing power cycling, and using dry gas. ",TRUE," In-flight failures cannot always be conclusively analyzed using available telemetry data.  

        Failure to qualify electronic components and assembly capabilities to mission environmental requirements (including numerous power/thermal cycles) increases risk.  

        Power cycling can create thermal cycle effects on internal failure mechanisms for electronic components and assemblies.  

        Not using dry gas in the repackaging process can allow moisture to be trapped inside electronic components (hermetically sealed packages with a cavity) and possibly create pinholes if they don't already exist. Water can also evolve from thermally induced decomposition of the epoxy die attach. Moisture could then combine with the phosphate glass to generate corrosive phosphoric acid that can make the electronic component inoperative.  
      "
10/26/1994,349,Aeronautics Research," Early in the flight, Magellan REM temperatures exceeded predictions by over 20 degrees C. for certain spacecraft orientations. This necessitated changes in the mission profile. Subsystem thermal design modifications had been made based solely on analysis and implemented without any test verification. Design changes should be verified by test. The prime contractor should be responsible for thermal integration of the REM. The REM should be subjected to a series of solar thermal vacuum orientations at the subsystem level. ",TRUE,"Subsystem thermal design modifications based solely on analysis and implemented without any test verification can result in unexpected system level constraints.  

        System thermal integration analysis and testing can function as an independent verification of subsystem thermal design.  
      "
10/25/1994,348,Aeronautics Research," An NSI may have shorted to chassis ground a few seconds after the SRM separation pyros were activated on Magellan, causing the loss of at least 2K of AACS memory RAM. Six recommendations are made for improving designs for electro-explosive-device initiation. ",TRUE," Based on Magellan analysis and test plus work recently performed in support of Mars Observer, the design for electro-explosive-device initiation may be inadequate. "
10/21/1994,347,Aeronautics Research," When a contractor was absorbed by a second contractor early during the performance of the Mars Observer contract, the new contractor's management implemented methods that were not consistent with the original, agreed upon plans for integration and test. This created problems between JPL and the new contractor management. 

     Reconfirm the contract should major changes occur in the contractors organization, document critical technical and programmatic agreements, and revalidate agreements when changes in key personnel occur.  
     ",TRUE,"Problems can arise when major management changes occur at the contractor such as a corporate takeover.  

        Agreements with key personnel are likely affected by major management changes.  
      "
10/21/1994,346,Aeronautics Research," Although inherited designs were to be used extensively, many Mars Observer spacecraft subsystems were so extensively modified over the 8-plus year development period that their heritage was lost. Perform inheritance reviews to span differences in design usages, ensure inheritance reviews include the assessments listed in the lesson, and perform delta reviews when major mission changes occur. ",TRUE," Reliance on heritage hardware/software in spacecraft design, without a thorough analysis of compatibility with mission requirements and required changes, can result in the use of design and components which are inappropriate for the mission. "
10/10/1994,345,Aeronautics Research," From the analyses performed after the Mars Observer mission failure, it became apparent that the MO fault protection suffered from a lack of top-down system engineering design approach. Most fault protection was in the category of low-level redundancy management. It was also determined that the MO fault protection software was never tested on the flight spacecraft before launch. Design fault protection to detect and respond to excessive attitude control errors, use RCS Thrusters to control excessive attitude control errors, and always test fault protection software on the flight spacecraft before launch. ",TRUE,"MO fault protection did not detect and respond to excessive attitude control errors.  

        RCS Thrusters were not used to correct excessive attitude control errors.  

        Fault protection software was never tested on the flight spacecraft before launch.  
      "
10/7/1994,530,Aeronautics Research,,FALSE," Airborne CO flux measurements over the Yukon-Kuskokwim Delta (YKD) indicate low negative flux values over the coastal areas, while some positive fluxes were observed in the inland, sparsely forested regions. Analyses indicate the possibility of in situ photochemical destruction/production of CO. Tundra surfaces are estimated to be responsible for approximately 32% of the total deposition loss of O3 poleward of 60 degrees north. Data from the airborne O3 flux measurements made during this study indicate similar values of RC for the Alaskan North Slope (ANS) and YKD. "
