Time,event_id,event_type,abstract,safety,event_narrative
10/22/1998,603,Aeronautics Research," Several JPL flight projects obtained low cost, commercial quality, hybrid DC-DC power converters from a single vendor that proved unsuitable in some intended applications. Hybrid power supplies are complicated and difficult to analyze. Worst Case Analysis (WCA) techniques, if applied to just the hybrid, may not be sufficient to identify application sensitivities to external interfaces, and/or to identify non-linear interactions that may occur within the hybrid. ",FALSE," Hybrid power supplies are complicated and difficult to analyze. Worst Case Analysis (WCA) techniques, if applied to just the hybrid, may not be sufficient to identify application sensitivities to external interfaces, and/or to identify non-linear interactions that may occur within the hybrid. "
10/21/1998,637,Science,,FALSE," The WIRE Mishap Review Board has determined that the telescope instrument cover was ejected earlier than planned and at approximately the time the WIRE pyro electronics box was first powered on. The instrument's solid hydrogen cryogen supply started to sublimate faster than planned, causing the spacecraft to spin up to a rate of sixty revolutions per minute over the twelve hours following the opening of the secondary cryogen vent. Without any solid hydrogen remaining, the instrument could not perform its observations. 

     The root cause of the WIRE mission loss is a digital logic design error in the instrument pyro electronics box. The transient performance of components was not adequately considered in the box design. The failure was caused by two distinct mechanisms that, either singly or in concert, result in inadvertent pyrotechnic device firing during the initial pyro electronics box power-up. The control logic design utilized a synchronous reset to force the logic into a safe state. However, the start-up time of the Vectron crystal clock oscillator was not taken into consideration, leaving the circuit in a non-deterministic state for a time sufficient for pyrotechnic actuation. Likewise, the startup characteristics of the Actel A1020 FPGA were not considered. These devices are not guaranteed to follow their ""truth table"" until an internal charge pump ""starts"" the part. These uncontrolled outputs were not blocked from the pyrotechnic devices' driver circuitry. There has been no evidence or
    indication of any component failure although component failures were considered in the investigation. 

     A significant contributing cause of the anomaly was the failure to identify, understand, and correct the electronic design of the pyro electronics box. Design errors in the circuitry, which controlled pyro functions, were not identified. The pyro electronics box design was not peer reviewed, and other system reviews conducted by the instrument design organization did not focus on the electronics box. At the time the Systems Design Review was conducted for WIRE the design of the pyro electronics box was not completed. It is the assessment of the WIRE Mishap Investigation Board that a peer review held during the design process, by people with knowledge of and expertise regarding pyro circuit design would have identified the turn-on characteristics that led to failure. 

     A large number of failure scenarios were evaluated during the investigation to determine the cause of the cover ejection. These included; pre-launch, launch, powered flight, separation, software, operations, design and component reliability faults. Based on comprehensive, systematic review of data, it was determined the cover was most likely ejected at the time the WIRE pyro electronics box was turned on due to a transient condition that exists in the pyro electronics during startup. This transient condition is the direct result of the non-deterministic initialization of a Field-Programmable Gate Array (FPGA) that controls both the arming and firing circuits in the pyro electronics. 

     Although some design attention was given to the startup behavior of the FPGA, the design contained unidentified idiosyncrasies that triggered the cover ejection. The system design did not contain sufficient start-up lockout protection or independent provisions to prevent the FPGA startup operation from propagating to the firing circuits. 

     The anomalous characteristics of the pyro electronics unit were not detected during subsystem or system functional testing due to the limited fidelity and detection capabilities of the electrical ground support equipment. Post-flight circuit analyses conducted as part of the failure investigation have predicted the existence of the anomaly and it has been reproduced confidently using engineering model hardware. "
10/21/1998,1226,Science,,FALSE, Routine manufacturing processes such as wire stripping techniques must be carefully evaluated and re-evaluated to ensure their satisfactoriness for use in fabrication of flight hardware 
10/21/1998,1217,Aeronautics Research,,FALSE, Any installation that results in deliberate shearing or break-off during assembly requires specific assessment for sharp object hazards to astronauts wearing pressurized space suits. 
10/20/1998,1223,Aeronautics Research,,FALSE, Use of models must be refined as design matures to ensure fidelity of analyses of the final design 
10/14/1998,616,Aeronautics Research,,FALSE, Don't anodize thin aluminum impeller blades. 
10/1/1998,602,Aeronautics Research," The Mars Pathfinder project experienced initial workmanship problems with hybrid DC-DC power converters from a vendor who supplies primarily low cost commercial parts. Working closely with the vendor to improve manufacturing processes and quality, the project was able to obtain some acceptable parts. Maintenance of an approved supplier list, including performance of supplier quality surveys, is increasingly important as JPL projects transition from military specification parts, to commercial specification parts where manufacturing processes may not be well documented or controlled. ",FALSE," Maintenance of an approved supplier list is increasingly important as JPL projects transition from military specification parts, to commercial specification parts where manufacturing processes may not be well documented or controlled. "
9/30/1998,1222,Aeronautics Research,,FALSE, A full understanding of the intent of a design is mandatory to ensure that operational requirements can be met 
9/24/1998,1100,Aeronautics Research,,FALSE, Procured space craft components must have their quality assured regardless of flight criticality 
9/11/1998,1224,Aeronautics Research,,FALSE," Integrated coordination of tasks involving common hardware used by different teams / groups for test, close-out, and inspection will minimize the need for repeated activities caused by unexpected configuration changes "
9/10/1998,601,Aeronautics Research," Galileo and Deep Space 1 failures during ground test and integration damaged power subsystem modules, demonstrating the importance of an adequate supply of these spares. Since power subsystem modules are particularly susceptible to damage during ground test, project sparing policy -- even for low cost missions-- should allow for unplanned consumption of spacecraft power subsystem modules. ",FALSE, Power subsystems are particularly susceptible to damage during ground test that is likely to deplete the spares inventory. 
9/3/1998,600,Aeronautics Research," Capture of lessons learned throughout the project life cycle is generally more efficient and effective than waiting until project development is completed. Throughout the flight project lifecycle, maintain a cumulative list of lessons learned, including technical/management issues and significant events. ",FALSE, Capture of lessons learned throughout the project life cycle is generally more efficient and effective than waiting until project development is completed. 
8/27/1998,599,Aeronautics Research," Performance problems with NiCd rechargeable batteries, which drastically affected the lifespan of several military satellites, led JPL to review existing battery management techniques. Optimized in-flight battery management practices were recommended. Also, use of a Taguchi Design Of Experiments approach reduced the number of battery test conditions from 1,024 to 16. ",FALSE,"  
        Optimized in-flight battery management practices can result in significant improvement in performance of rechargeable batteries, such as NiCd. See the reference or call its author(s) for more detail.  

        Use of ""Taguchi Methods of Robust Design"" as a Design Of Experiments approach reduced the number of battery test conditions from 1,024 to 16.  
      "
7/23/1998,598,Aeronautics Research," JPL flight projects since the 1960s-- Ranger 6, Mariner Mars, Viking 2, Voyager, Galileo, NSCAT, Magellan, and Mars Observer-- have a history of susceptibility to corona when exposed to regimes of critical pressure during ground test and flight. Design, test, and operational procedures are listed that may address spacecraft hardware susceptibility to corona-induced damage caused by either flight or ground environments. ",FALSE," Hazardous corona events can be induced by both flight and ground environments. Examples include: 

      
        Passage of a spacecraft through a critical pressure region of the atmosphere following launch.  

        Partial pressurization of a spacecraft in space due to gas leaks from propulsion systems, batteries, etc.  

        Engine firings in vacuum or near vacuum which cause plume wrapping.  

        Changes in vacuum chamber test facility pressurization which expose powered flight hardware to the critical pressure region.  

        Electric fields from low voltage circuitry, such as pyrotechnic device firing circuits.  
      "
7/13/1998,595,Aeronautics Research,,FALSE, Use of a proven design system in a new application does not ensure success and does not relieve the design activity from carrying out (independent) technical peer reviews and comprehensive assurance processes and validation. 
7/13/1998,597,Aeronautics Research,,FALSE," Continuous monitoring of spacecraft health is essential during the early orbit and operations checkout phase, lasting typically 30-90 days. This is critical if anomalies are present or if the spacecraft has inherent design, power or orbital parameter limitations that must be corrected in real time or near real time in order for the spacecraft to survive. "
7/13/1998,596,Aeronautics Research,,FALSE," ""Faster, better, cheaper"" programs are inherently susceptible to adverse effects due to changes in scope. These programs are also susceptible to perturbations in continuity of commitment and key personnel. "
7/6/1998,1426,Aeronautics Research, Potential bolt failure where high-strength cadmium-plated bolts are used in high-temperature applications. ,FALSE," Research has found that high-strength cadmium-plated bolts should never be used in applications where the temperature will exceed 450 F. If the temperature exceeds this recommendation, liquid metal embrittlement can occur that adversely affects the mechanical properties of the bolts and leads to failure. The bolts at the 8'HTT had been exposed to temperatures well in excess of 450 F. "
6/20/1998,1272,Aeronautics Research,,FALSE, Interorganizational roles and responsibilities must be clearly understood to preclude systemic breakdowns in work processes 
6/18/1998,593,Aeronautics Research," The Mars Pathfinder (MPF) avionics and flight software development effort focused on producing a software architecture that would contribute to lower operations cost and minimize the overall project cost. This lesson summarizes MPF success factors, including use of an extra powerful flight computer and a standardized backplane and bus. ",FALSE,"  
        Use of a powerful computer (20 MIPS) with large memory for margin management provided flexibility in software development for MPF.  

        Consider use of a commercial standard backplane (e.g., VME) and avionics standard bus (such as MIL-STD-1553) to allow the fast development of realistic test environments using commercial hardware and software.  

        The early MPF risk assessments prompted the use of an essentially single string avionics design, which resulted in a great reduction in the complexity of the software.  

        A multitasking execution model permits parallel development of separate modules and is supported by a variety of commercial products.  

        Purchase a commercial operating system (kernel) rather than developing one in house.  

        Select a mature flexible implementation language, with mature development tools, such as the C language.  

        The MPF project combined the Command Data Subsystem (CDS) and Attitude Control Subsystem (ACS) hardware and software functions in one processor. This greatly simplified hardware design, ground and flight software design, system implementation, and integration and test.  

        Consider using software system analysts to directly produce flight code, instead of just writing software specifications and handing them to a flight software team to code.  
      "
6/17/1998,592,Aeronautics Research,,FALSE," Post flight testing determined that water, resulting from moisture produced during the smoldering process, provide an apparent electrical coupling between pins 9 and10 of the integrated circuit responsible for temperature compensation. The condition was repeated in the laboratory, producing the same results as those encountered in flight. Water on the card connector contacts likewise produced similar results. 

     Increasing thickness of conformal coating on the circuit board to twice that originally used verified water no longer caused the coupling problem between the integrated circuit pins 9 and 10. Additionally, circuit board and chamber connectors were sealed with RTV to prevent water incursion. 

     Conformal coating nominally used as a contamination and flammability barrier does not necessarily provide an effective electrical barrier. The need for electrical isolation should be considered in the selection of the conformal coating material and method of application, especially in humid applications. "
6/17/1998,594,Aeronautics Research,,FALSE,"  
        <i><u>Inconsistencies in Ground Testing vs. On-Orbit Configuration:</u></i> Ground testing should mirror on-orbit configuration to the maximum extent possible. Ground hardware should undergo test program as similar as possible to flight units (e.g, thermal, vibration, acoustical, etc.). For those areas that can not be made to be consistent with on-orbit configuration and/or pre-mission flight unit test program, analysis should be performed to justify and/or extrapolate test results to the on-orbit environment and flight units.  

        <i><u>Use of COTS Products Beyond Recommended Design/Operations:</u></i> The need to use a small, commercially made valve was emphasized and recommended by an independent Review Team very early in the program. The choice of the selected valve was driven by what was available in the marketplace, and by spacecraft constraints, cost, and schedule. In order to meet instrument needs, it was necessary to operate the valve outside of manufacturer's recommendations. COTS products should be carefully chosen to be consistent with system defined specifications. Testing or analysis should be performed to identify and understand risks, to the COTS as well as to the mission goals, associated with operating COTS in other than recommended manner.  

        <i><u>Use of Emerging Technology:</u></i> The selected valve was an immature, emerging-technology product line and was available through only one vendor. The original vendor is no longer producing the valve and has no remaining in-house expertise to support on-orbit anomaly analysis and resolution. Risk is expected when dealing with emerging technology; however, the customer should attempt to mitigate these risks by fully investigating the stability of the supplier, the future market of the product, and the future availability of engineering analysis support.  

        <i><u>COTS Workmanship:</u></i> Pre-mission analysis indicated inconsistent workmanship on the 3 analyzed valves. Risk mitigation was put in place on the customer side by a filtering, selection process complemented by an extensive ground test program. Additional effort should be considered to mitigate risk by partnering with the vendor to improve vendor workmanship prior to customer delivery to provide a higher quality product and/or to include an opportunity for customer inspection before a non-recoverable process (e.g., final sealing) is performed.  

        <i><u>On-orbit Mitigation:</u></i> Although the valves were recognized as a high risk element of the instrument development, no analysis was performed on a low-cost, possibly degraded, on-orbit gas control mechanism to fall back on in case of on-orbit valve failure. Given overall mission constraints, this was consistent with the approach taken for ACE. However, it is generally recommended that pre-mission analysis should include evaluation of most probable failures and the identification of low cost, degraded on-orbit back-up approaches that could result in continuing science taking in a potentially degraded mode at marginal cost.  

        <i><u>Consequence of Additional Risks of Faster, Better, Cheaper (FBC) Mission Environment:</u></i> In order to meet the spacecraft limitations, cost, and schedule envelope to fly in the FBC environment, Projects must at times accept higher risk associated with emerging technology, non-space qualified parts, and/or COTS products. Failures, likely to become more frequent in this paradigm, should be expected, accepted, and built upon as a resource to mitigate future mission risks. Required emerging technology such as these low power, low mass micro-valves should be identified to NASA technology programs as a technology to be selected for future initiatives to allow some level of test, verification, and improvement prior to operational flight.  
      "
6/5/1998,589,Aeronautics Research,,FALSE, Vehicles not designed as personnel carriers should not be used for personnel transportation. 
6/4/1998,590,Aeronautics Research," Mars Pathfinder (MPF) flight software development departed from strict adherence to then existing institutional software standards in order to produce software that would contribute to lower operations cost and minimize the overall cost to the project. Innovations included early software planning, getting software and hardware together early, avoiding excessive use of CASE tools, and development of a &ldquo;Flight-Like Test Set&rdquo; for early unit and integration testing ",FALSE,"  
        Establish a software implementation plan early that outlines the basic strategy, including reviews, standards, processes, schedule, and deliverables.  

        Get software and hardware together early in the development cycle, with hardware-software integration performed by the flight software team. Using the flight software team to identify integration problems is efficient, since it is the party responsible for fixing them.  

        Make early, conscious, engineering decisions on the applicability of computer-aided software engineering (CASE) tools. Beyond basic software development planning, their use can consume resources and prove counterproductive.  

        
        Develop a ""Flight-Like Test Set"" (FLTS) for early unit and integration testing. The MPF FLTS test set (shown below) was comprised of commercial hardware and simulation software assembled by the flight team members. Both the spacecraft and FLTS used a standard VME bus and software architecture, thus avoiding any duplication of effort.

        <center>
          <IMG  WIDTH=""500""  ALT=""refer to [D] description""  TITLE=""refer to [D] description""  SRC=""/llis_lib/images/1008985main_0590.gif""  HEIGHT=""353""  BORDER=""0"" /><A HREF=""https://nen.nasa.gov/llis_lib/txt/1009480main_0590.txt""  >[D]</A>  
          <i>MPF Flight-Like Test Set (FLTS)</i>
        </center>

           
         
        

        Provide the flight software team with a dedicated flight software testbed equipped with engineering model hardware. Such a testbed permits development and checkout of flight software in parallel with development of electronics and sensors.  

        The MPF project avoided the overhead associated with strict adherence to documentation and coding standards since no inheritance by future projects was planned. However, project(s) inheriting this software have since encountered problems due to limited documentation.  
      "
5/29/1998,1258,Aeronautics Research,,FALSE," Temporary installations often are required as ""afterthoughts"" in complex assembly sequences and therefore must be rigorously managed when integrated into assembly processes. "
5/29/1998,1275,Aeronautics Research,,FALSE," Foreign Object Debris, once allowed into flight hardware, becomes almost impossible to eradicate without heroic measures "
5/14/1998,591,Aeronautics Research," Two satellites with different propulsion system designs were lost in 1993 and 1994 when blow-by from pyrovalves interacted violently with propellants. To prevent detonation of fuel due to the compression of hydrazine and its ignition by pyrovalve blow-by, use non-pyrotechnic valves or a zero blow-by pyrovalve design, or fire a pyrovalve only when there is a vacuum downstream of the valve. ",FALSE, Blow-by from pyrovalves can interact violently with propellants in propulsion systems. 
5/13/1998,588,Aeronautics Research,,FALSE,"  
        OSHA standards are inadequate for space operations. Organizations that move very large, heavy, critical, or high-value hardware/equipment need to review training requirements and adjust certification criteria where appropriate. A standardized set of minimum certification requirements for all KSC operators would be helpful in ensuring a uniform proficiency level.  

        Housekeeping requires continuous vigilance. Obstacles can cause abnormal maneuvering and/or load shifts that affect stability. The entire path of movement needs to be clear.  
      

    <center>
      <table width=""75%"">
          
            
            <center>
              <IMG  WIDTH=""130""  ALT=""Original Pallet/Handling Configuration for Solid Rocket Booster (SRB) Hold Down Post (HDP)""  TITLE=""Original Pallet/Handling Configuration for Solid Rocket Booster (SRB) Hold Down Post (HDP)""  SRC=""/llis_lib/images/1008981main_0588-1.gif""  HEIGHT=""167""  BORDER=""0"" />  
              <i>Figure 1. Original Pallet/Handling Configuration</i>
            </center>
            

            
            <center>
              <IMG  WIDTH=""126""  ALT=""Redesigned Pallet/Handling Configuration for Solid Rocket Booster (SRB) Hold Down Post (HDP)""  TITLE=""Redesigned Pallet/Handling Configuration for Solid Rocket Booster (SRB) Hold Down Post (HDP)""  SRC=""/llis_lib/images/1008982main_0588-2.gif""  HEIGHT=""168""  BORDER=""0"" />  
              <i>Figure 2. Redesigned Pallet</i>
            </center>
            
          
       
    </center>"
5/13/1998,618,Aeronautics Research,,FALSE,"  
        Paint waste generators need to be aware of the potential for reaction between polyurethane and latex-based paint compounds. Precautionary warnings will be added to the technical instructions for paint waste streams.  

        The routine practice of overpacking paint waste drums into salvage drums will be discontinued at KSC. This will facilitate detection of pressure buildup within drums.  

        Salvage drums for paint wastes will be scrutinized to determine defects to the inside packaging. The new Waste Management Handbook, KHB 8800.7B, includes a requirement for generators to annotate salvage drums to alert personnel of bulging containers. Any salvage drums that contain bulging drums will be monitored for pressure. The use of gauges and/or relief valves on suspect drums is being examined.  
      "
5/13/1998,587,Aeronautics Research,,FALSE,"  
        High pressure systems need to be operated by qualified employees and new high pressure sources evaluated prior being ordered/used.  

        Work-arounds create new/unexpected hazards to employees.  

        All employees need to have a single and easy to access source of safety information on high pressure systems.  
      "
4/24/1998,586,Aeronautics Research," A commercial reference antenna used to test the Cassini-to-Probe RF link wrongly indicated that the spacecraft and probe antenna polarizations were both incorrect. The GSE reference antenna was then tested against other antennas of known polarization and found to be mislabeled. The functional attributes of vendor provided equipment cannot be assumed to match specifications, particularly when an item is to be used as a reference standard. Assure independent testing of critical features of commercial instrumentation, review interface control documents and drawings, and conduct spacecraft-level tests of all telecom interfaces. ",FALSE," The functional attributes of vendor provided equipment cannot be assumed to match specifications, particularly when an item is to be used as a reference standard. "
4/20/1998,1274,Aeronautics Research,,FALSE," The planning and design of a test series benefits from a careful, phased approach that ensures the ""biggest bang for the buck"" without unnecessarily jeopardizing scarce development resources and pre-planned reserves. "
4/9/1998,567,Aeronautics Research," The Command and Control Subsystem for a commercial satellite lacked software command constraint checks. A gyro sensitivity setting that was incompatible with on-orbit testing of the thrusters resulted in a severe spin. Recommendations involve allowable command parameters, walk-throughs of critical mission command sequences, and use of a system testbed facility. ",FALSE," In keeping with ""faster-better-cheaper"" and multiple-flight mission operations support, commercial satellite service providers may operate spacecraft without a detailed list of flight operations command constraint checks. Instead of extensive ground simulation, the first of multiple crafts to be launched may serve as the flight test article. "
4/9/1998,585,Aeronautics Research," The low cost, short duration Mars Pathfinder and Mars Global Surveyor projects featured lean engineering teams. This provided several advantages, but made it critical to retain team members from the beginning to the end of the project. Obtain the commitment of high-level management to foster an environment that encourages team members to remain throughout the project lifecycle and with rotating assignments, as appropriate. ",FALSE," Experience on Mars Pathfinder and Mars Global Surveyor projects showed that retaining project team members from the beginning to the end of the project improved continuity of design, ATLO, and mission operations at lower cost. "
3/5/1998,584,Aeronautics Research," Following Mars encounter, an unintended repetition of MGS's Aerobraking Maneuver #5 occurred after the intentional burn. Installation of a new version of the ground data system software one day earlier than planned without adequate review of the consequences of the schedule change caused an incompatibility between ground and flight software. 

     Configuration control procedures must ensure that the spacecraft and sequence teams are properly notified of changes to planned ground software updates affecting the spacecraft. In particular, uplink sequences must be consistent with memory partitions onboard the spacecraft.  
     ",FALSE," Configuration control procedures must ensure that the spacecraft and sequence teams are properly notified of changes to planned ground software updates affecting the spacecraft. In particular, uplink sequences must be consistent with memory partitions onboard the spacecraft. "
2/19/1998,583,Aeronautics Research," During a regional public service power outage, an unplanned facility power loss occurred during system level thermal-vacuum test of the Mars Global Surveyor. This resulted in a slight inflow of external unfiltered air into the propulsion system through its Ground Support Equipment (GSE) pressure control system -- a potential contamination concern. Test contingency plans and FMEAs for ground support equipment should consider responses to facility power interruptions. Test facilities should have devices to maintain a safe spacecraft environment in the event of a facility power loss. ",FALSE, Unplanned power interruptions during thermal-vacuum test may cause air backflow and possible contamination and/or damage of flight hardware. 
2/12/1998,625,Science,,FALSE," The Board found that the loss of the Lewis Spacecraft was the direct result of an implementation of a technically flawed Safe Mode in the Attitude Control System. This error was made fatal to the spacecraft by the reliance on that unproven Safe Mode by the on orbit operations team and by the failure to adequately monitor spacecraft health and safety during the critical initial mission phase. 

     The Board also discovered numerous other factors that contributed to the environment that allowed the direct causes to occur. While the direct causes were the most visible reasons for the failure, the Board believes that the indirect causes were also very significant contributors. Many of these factors can be attributed to a lack of a mutual understanding between the contractor and the Government as to what is meant by Faster, Better, Cheaper. These indirect contributors are to be taken in the context of implementing a program in the Faster, Better, Cheaper mode: 

    
        Requirement changes without adequate resource adjustment  

        Cost and schedule pressures  

        Program Office move  

        Inadequate ground station availability for initial operations  

        Frequent key personnel changes  

        Inadequate engineering discipline  

        Inadequate management discipline  
    </ul>
      
      

     The Board strongly endorses the concept of ""Faster, Better, Cheaper"" in space programs and believes that this paradigm can be successfully implemented with sound engineering, and attentive, and effective management. However the role changes for Government and Industry are significant and must be acknowledged, planned for and maintained throughout the program.Since these roles are fundamental changes in how business is conducted, they must be recognized by all team members and behaviors adjusted at all levels. The Board observed an attempt during the early phase of the Lewis Program to work in a Faster, Better, Cheaper culture, but as the Program progressed the philosophy changed to business as usual with dedicated engineers working long hours using standard processes to meet a short schedule and skipping the typical Government oversight functions. "
2/1/1998,1046,Exploration Systems,,FALSE," To compensate for skills deficiencies related to staff departures from KSC, both NASA and SPC are making extensive use of cross-training of personnel, both technicians and engineers. Individuals who have been cross-trained also should have recent ""hands-on"" experience before they undertake a cross-trained task. "
2/1/1998,1071,Exploration Systems,,FALSE," Radiation exposures of U.S. astronauts recorded over several Mir missions of 115 to 180 days duration have been approximately 10.67 to 17.20 REM. If similar levels of exposure are experienced during ISS operations, the cumulative effects of radiation could affect crew health and limit the number of ISS missions to which crewmembers could be assigned. "
2/1/1998,1063,Exploration Systems,,FALSE," Although considerable progress has been made during this past year in ISS Caution and Warning (C&amp;W) system design, systems engineering is still not sufficiently evident in the whole spectrum of alarm and warning, situation assessment, and damage control and repair. "
2/1/1998,1079,Exploration Systems,,FALSE," The design requirements for the SLWT include operating with a maximum Space Shuttle Main Engine (SSME) power of only 106%, even at abort conditions. The Space Shuttle program has approved a baseline plan to examine the possibility of certifying the Space Shuttle for intact aborts at a 109% SSME power setting. "
2/1/1998,1077,Exploration Systems,,FALSE," Obsolescence changes to the RSRM processes, materials, and hardware are continuous because of changing regulations and other issues impacting RSRM suppliers. It is extremely prudent to qualify all changes in timely, large-scale Flight Support Motor (FSM) firings prior to produce/ship/fly. NASA has recently reverted from its planned 12-month FSM firing interval to tests on 18-month intervals. "
2/1/1998,1075,Exploration Systems,,FALSE, Transition and development of the logistics tasks for the orbiter and its ground operations under the SFOC are proceeding efficiently and according to plan. 
2/1/1998,1078,Exploration Systems,,FALSE," The design requirements for the SLWT include operating with a maximum Space Shuttle Main Engine (SSME) power of only 106%, even at abort conditions. The Space Shuttle program has approved a baseline plan to examine the possibility of certifying the Space Shuttle for intact aborts at a 109% SSME power setting. "
2/1/1998,1076,Exploration Systems,,FALSE," Support of the Space Shuttle fleet with operational spares has been maintained by the effective efforts of the logistics function. While spares support has been adequate for the current flight rate, any increase in flight rate might not be supportable. "
2/1/1998,1074,Exploration Systems,,FALSE," As reported last year, long-term projections are still suggesting increasing cannibalization rates, increasing component repair turnaround times, and loss of repair capability for the Space Shuttle logistics programs. If the present trend is not arrested, support difficulties may arise in the next 3 or 4 years. "
2/1/1998,1072,Exploration Systems,,FALSE, The ISS Phase I Shuttle-Mir program has reaffirmed what was learned on Skylab: that a manned space station can be surprisingly resilient in emergency situations. Much has been learned from the operations on Mir to date and much more may be learned from continued analysis of joint operations on Mir. 
2/1/1998,1059,Exploration Systems,,FALSE, The Checkout and Launch Control System (CLCS) program at KSC has not been provided with funding for Independent Verification and Validation (IV&amp;V) that is safety critical for a software effort of this size. 
2/1/1998,1057,Exploration Systems,,FALSE," Radiation exposures of U.S. astronauts recorded over several Mir missions of 115 to 180 days duration have been approximately 10.67 to 17.20 REM. If similar levels of exposure are experienced during ISS operations, the cumulative effects of radiation could affect crew health and limit the number of ISS missions to which crewmembers could be assigned. "
2/1/1998,1055,Exploration Systems,,FALSE, The ISS Phase I Shuttle-Mir program has reaffirmed what was learned on Skylab: that a manned space station can be surprisingly resilient in emergency situations. Much has been learned from the operations on Mir to date and much more may be learned from continued analysis of joint operations on Mir. 
2/1/1998,1053,Exploration Systems,,FALSE," As reported last year, long-term projections are still suggesting increasing cannibalization rates, increasing component repair turnaround times, and loss of repair capability for the Space Shuttle logistics programs. If the present trend is not arrested, support difficulties may arise in the next 3 or 4 years. "
2/1/1998,1051,Exploration Systems,,FALSE," Support of the Space Shuttle fleet with operational spares has been maintained by the effective efforts of the logistics function. While spares support has been adequate for the current flight rate, any increase in flight rate might not be supportable. "
2/1/1998,1047,Exploration Systems,,FALSE," The reduction of Government Mandatory Inspection Points (GMIPs) at KSC has significantly lagged the downsizing of NASA quality personnel responsible for processing these GMIPs. This has resulted in an expanded workload among remaining NASA quality inspectors and made it more difficult to conduct analyses needed to identify further GMIP reductions. There has been a similar reduction of NASA safety inspectors and engineers at KSC without a commensurate reduction in over-sight requirements while, at the same time, the addition of new safety audit or insight responsibilities has taken place. "
2/1/1998,1049,Exploration Systems,,FALSE," The design requirements for the SLWT include operating with a maximum Space Shuttle Main Engine (SSME) power of only 106%, even at abort conditions. The Space Shuttle program has approved a baseline plan to examine the possibility of certifying the Space Shuttle for intact aborts at a 109% SSME power setting. "
2/1/1998,1045,Exploration Systems,,FALSE, NASA Safety and Mission Assurance (S&amp;MA) auditors at KSC overseeing operations requiring Self-Contained Atmospheric Protective Ensemble (SCAPE) are not certified for SCAPE. 
2/1/1998,1044,Exploration Systems,,FALSE, The Kennedy Space Center (KSC) has been successfully phasing in the structured surveillance process for safety and quality for some time. The development of metrics using structured surveillance information has lagged data collection. 
2/1/1998,1042,Exploration Systems,,FALSE," Operations and processing in accordance with the Shuttle Processing Contract (SPC) have been satisfactory. Nevertheless, lingering concerns include: the danger of not keeping foremost the overarching goal of safety before schedule before cost; the tendency in a success-oriented environment to overlook the need for continued fostering of frank and open discussion; the press of budget inhibiting the maintenance of a well-trained NASA presence on the work floor; and the difficulty of a continued cooperative search for the most meaningful measures of operations and processing effectiveness. "
2/1/1998,1060,Exploration Systems,,FALSE, The computer system being developed for the ISS is already at a point where NASA should begin planning for upgrading it. The ISS program presently has no plans for upgrading the ISS computer system. 
2/1/1998,1062,Exploration Systems,,FALSE," The ISS software development schedule is almost impossibly tight. If something else does not cause a further delay in ISS deployment, software development may very well do so. The decision this year to add integrated testing of some modules at KSC is a very positive step for safety. However, there is no room in the schedule for required changes that may be discovered during this testing. "
2/1/1998,1061,Exploration Systems,,FALSE, NASA does not yet have adequate plans for the long-term maintenance of the software development tools being used to produce the ISS software. 
2/1/1998,1054,Exploration Systems,,FALSE," Node #1 was shipped to KSC before completion, and it is planned or anticipated that other ISS hardware will be shipped before qualification tests are completed. This disrupts the desirable continuity of effort and can lead to safety problems. "
2/1/1998,1052,Exploration Systems,,FALSE, Transition and development of the logistics tasks for the orbiter and its ground operations under the SFOC are proceeding efficiently and according to plan. 
2/1/1998,1050,Exploration Systems,,FALSE," Obsolescence changes to the RSRM processes, materials, and hardware are continuous because of changing regulations and other issues impacting RSRM suppliers. It is extremely prudent to qualify all changes in timely, large-scale Flight Support Motor (FSM) firings prior to produce/ship/fly. NASA has recently reverted from its planned 12-month FSM firing interval to tests on 18-month intervals. "
2/1/1998,1048,Exploration Systems,,FALSE," The Super Light Weight Tank (SLWT) has completed its design certification review, and proof tests on the first tank have been satisfactorily passed. The only remaining test to complete certification on the SLWT is the cryogenic loading test that will be run on the first production tank on the launch pad. The diligent attention that has been given to quality control, particularly to material inspection and weld integrity, has made this program successful. "
1/31/1998,1082,Exploration Systems,,FALSE,"  See Lesson <a href=""https://nen.nasa.gov/web/ll/viewall/-/viewall/1045"">1045</a> "
1/31/1998,1081,Exploration Systems,,FALSE,"  See Lesson <a href=""https://nen.nasa.gov/web/ll/viewall/-/viewall/1046"">1046</a> "
1/31/1998,1080,Exploration Systems,,FALSE,"  See Lesson <a href=""https://nen.nasa.gov/web/ll/viewall/-/viewall/1047"">1047</a> "
1/31/1998,1083,Exploration Systems,,FALSE,"  See Lesson <a href=""https://nen.nasa.gov/web/ll/viewall/-/viewall/1044"">1044</a> "
1/31/1998,1073,Exploration Systems,,FALSE,"  See Lesson <a href=""https://nen.nasa.gov/web/ll/viewall/-/viewall/1054"">1054</a> "
1/12/1998,580,Exploration Systems,,FALSE,"  
        Read and implement manufacturer's warnings on products.  

        PPE must be worn when required and must fit the tasks to be performed.  

        Periodic reviews of hazard analyses are capable of revealing any inconsistencies between planned operations and manufacturer's recommendations, protective safeguards, etc., prior to commencement of operations.  
      "
12/31/1997,1070,Exploration Systems,,TRUE,"  See Lesson <a href=""https://nen.nasa.gov/web/ll/viewall/-/viewall/1042"">1042</a> "
